,symbol,dividends
384,BGCP,"[{'ticker': 'BGCP', 'exDate': '2021-03-15', 'paymentDate': '2021-03-30', 'recordDate': '2021-03-16', 'amount': 0.01}, {'ticker': 'BGCP', 'exDate': '2020-11-16', 'paymentDate': '2020-12-01', 'recordDate': '2020-11-17', 'amount': 0.01}, {'ticker': 'BGCP', 'exDate': '2020-08-18', 'paymentDate': '2020-09-02', 'recordDate': '2020-08-19', 'amount': 0.01}, {'ticker': 'BGCP', 'exDate': '2020-05-21', 'paymentDate': '2020-06-08', 'recordDate': '2020-05-22', 'amount': 0.01}, {'ticker': 'BGCP', 'exDate': '2020-02-25', 'paymentDate': '2020-03-11', 'recordDate': '2020-02-26', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2019-11-12', 'paymentDate': '2019-11-26', 'recordDate': '2019-11-13', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2019-08-13', 'paymentDate': '2019-08-28', 'recordDate': '2019-08-14', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2019-05-23', 'paymentDate': '2019-06-10', 'recordDate': '2019-05-24', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2019-03-05', 'paymentDate': '2019-03-20', 'recordDate': '2019-03-06', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2018-11-06', 'paymentDate': '2018-11-28', 'recordDate': '2018-11-07', 'declaredDate': '2018-10-24', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2018-08-17', 'paymentDate': '2018-09-05', 'recordDate': '2018-08-20', 'declaredDate': '2018-08-01', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2018-05-18', 'paymentDate': '2018-06-05', 'recordDate': '2018-05-21', 'declaredDate': '2018-05-01', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2018-02-26', 'paymentDate': '2018-03-13', 'recordDate': '2018-02-27', 'declaredDate': '2018-02-06', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2017-11-13', 'paymentDate': '2017-11-29', 'recordDate': '2017-11-14', 'declaredDate': '2017-10-24', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2017-08-10', 'paymentDate': '2017-08-28', 'recordDate': '2017-08-14', 'declaredDate': '2017-07-25', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2017-05-17', 'paymentDate': '2017-06-05', 'recordDate': '2017-05-19', 'declaredDate': '2017-05-02', 'amount': 0.18}, {'ticker': 'BGCP', 'exDate': '2017-02-24', 'paymentDate': '2017-03-14', 'recordDate': '2017-02-28', 'declaredDate': '2017-02-07', 'amount': 0.16}, {'ticker': 'BGCP', 'exDate': '2016-11-21', 'paymentDate': '2016-12-08', 'recordDate': '2016-11-23', 'declaredDate': '2016-10-25', 'amount': 0.16}, {'ticker': 'BGCP', 'exDate': '2016-08-16', 'paymentDate': '2016-09-01', 'recordDate': '2016-08-18', 'declaredDate': '2016-07-26', 'amount': 0.16}, {'ticker': 'BGCP', 'exDate': '2016-05-12', 'paymentDate': '2016-06-01', 'recordDate': '2016-05-16', 'declaredDate': '2016-04-26', 'amount': 0.16}, {'ticker': 'BGCP', 'exDate': '2016-02-29', 'paymentDate': '2016-03-16', 'recordDate': '2016-03-02', 'declaredDate': '2016-02-09', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2015-11-18', 'paymentDate': '2015-12-04', 'recordDate': '2015-11-20', 'declaredDate': '2015-10-27', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2015-08-19', 'paymentDate': '2015-09-04', 'recordDate': '2015-08-21', 'declaredDate': '2015-07-27', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2015-05-13', 'paymentDate': '2015-05-29', 'recordDate': '2015-05-15', 'declaredDate': '2015-04-28', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2015-02-26', 'paymentDate': '2015-03-16', 'recordDate': '2015-03-02', 'declaredDate': '2015-02-10', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2014-11-20', 'paymentDate': '2014-12-09', 'recordDate': '2014-11-24', 'declaredDate': '2014-10-29', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2014-08-20', 'paymentDate': '2014-09-05', 'recordDate': '2014-08-22', 'declaredDate': '2014-07-30', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2014-05-14', 'paymentDate': '2014-06-02', 'recordDate': '2014-05-16', 'declaredDate': '2014-04-30', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2014-02-25', 'paymentDate': '2014-03-13', 'recordDate': '2014-02-27', 'declaredDate': '2014-02-11', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2013-11-14', 'paymentDate': '2013-12-02', 'recordDate': '2013-11-18', 'declaredDate': '2013-10-29', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2013-08-21', 'paymentDate': '2013-09-06', 'recordDate': '2013-08-23', 'declaredDate': '2013-07-30', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2013-05-15', 'paymentDate': '2013-05-31', 'recordDate': '2013-05-17', 'declaredDate': '2013-05-01', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2013-02-27', 'paymentDate': '2013-03-15', 'recordDate': '2013-03-01', 'declaredDate': '2013-02-12', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2012-11-14', 'paymentDate': '2012-11-30', 'recordDate': '2012-11-16', 'declaredDate': '2012-11-01', 'amount': 0.12}, {'ticker': 'BGCP', 'exDate': '2012-08-07', 'paymentDate': '2012-08-23', 'recordDate': '2012-08-09', 'declaredDate': '2012-07-24', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2012-05-15', 'paymentDate': '2012-05-31', 'recordDate': '2012-05-17', 'declaredDate': '2012-05-01', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2012-03-12', 'paymentDate': '2012-03-28', 'recordDate': '2012-03-14', 'declaredDate': '2012-02-23', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2011-11-09', 'paymentDate': '2011-11-28', 'recordDate': '2011-11-14', 'declaredDate': '2011-10-26', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2011-08-09', 'paymentDate': '2011-08-25', 'recordDate': '2011-08-11', 'declaredDate': '2011-07-25', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2011-05-12', 'paymentDate': '2011-05-26', 'recordDate': '2011-05-16', 'declaredDate': '2011-05-05', 'amount': 0.17}, {'ticker': 'BGCP', 'exDate': '2011-02-23', 'paymentDate': '2011-03-11', 'recordDate': '2011-02-25', 'declaredDate': '2011-02-15', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2010-11-12', 'paymentDate': '2010-11-30', 'recordDate': '2010-11-16', 'declaredDate': '2010-11-03', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2010-08-12', 'paymentDate': '2010-08-30', 'recordDate': '2010-08-16', 'declaredDate': '2010-08-02', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2010-05-12', 'paymentDate': '2010-05-28', 'recordDate': '2010-05-14', 'declaredDate': '2010-05-04', 'amount': 0.14}, {'ticker': 'BGCP', 'exDate': '2010-03-04', 'paymentDate': '2010-03-22', 'recordDate': '2010-03-08', 'declaredDate': '2010-02-23', 'amount': 0.06}, {'ticker': 'BGCP', 'exDate': '2009-11-12', 'paymentDate': '2009-12-01', 'recordDate': '2009-11-16', 'declaredDate': '2009-11-03', 'amount': 0.08}, {'ticker': 'BGCP', 'exDate': '2009-08-13', 'paymentDate': '2009-08-31', 'recordDate': '2009-08-17', 'declaredDate': '2009-08-03', 'amount': 0.09}, {'ticker': 'BGCP', 'exDate': '2009-05-14', 'paymentDate': '2009-05-28', 'recordDate': '2009-05-18', 'declaredDate': '2009-05-06', 'amount': 0.09}, {'ticker': 'BGCP', 'exDate': '2009-03-06', 'paymentDate': '2009-03-20', 'recordDate': '2009-03-06', 'declaredDate': '2009-02-26', 'amount': 0.04}, {'ticker': 'BGCP', 'exDate': '2008-11-13', 'paymentDate': '2008-12-01', 'recordDate': '2008-11-17', 'declaredDate': '2008-10-27', 'amount': 0.1}, {'ticker': 'BGCP', 'exDate': '2008-09-11', 'paymentDate': '2008-09-30', 'recordDate': '2008-09-15', 'declaredDate': '2008-08-06', 'amount': 0.13}]"
385,USWS,[]
386,CIG,"[{'ticker': 'CIG', 'exDate': '2020-10-02', 'paymentDate': '2020-10-02', 'amount': 0.012}, {'ticker': 'CIG', 'exDate': '2020-08-13', 'paymentDate': '2020-08-13', 'amount': 0.038}, {'ticker': 'CIG', 'exDate': '2020-01-03', 'paymentDate': '2020-01-03', 'amount': 0.057}, {'ticker': 'CIG', 'exDate': '2019-05-06', 'paymentDate': '1900-01-01', 'recordDate': '2019-05-07', 'amount': 0.094}, {'ticker': 'CIG', 'exDate': '2018-12-28', 'paymentDate': '2018-12-28', 'recordDate': '2018-12-31', 'declaredDate': '2018-12-19', 'amount': 0.032}, {'ticker': 'CIG', 'exDate': '2018-05-02', 'paymentDate': '2019-01-08', 'recordDate': '2018-05-03', 'declaredDate': '2018-04-06', 'amount': 0.11}, {'ticker': 'CIG', 'exDate': '2017-08-12', 'paymentDate': '2017-08-12', 'amount': 0.011}, {'ticker': 'CIG', 'exDate': '2017-05-15', 'paymentDate': '2017-05-15', 'recordDate': '2017-05-17', 'declaredDate': '2017-06-23', 'amount': 0.064}, {'ticker': 'CIG', 'exDate': '2016-12-29', 'paymentDate': '2016-12-29', 'recordDate': '2017-01-03', 'declaredDate': '2017-04-11', 'amount': 0.092}, {'ticker': 'CIG', 'exDate': '2016-05-02', 'paymentDate': '2017-01-05', 'recordDate': '2016-05-04', 'declaredDate': '2017-01-13', 'amount': 0.077}, {'ticker': 'CIG', 'exDate': '2016-01-04', 'paymentDate': '2016-01-04', 'amount': 0.034}, {'ticker': 'CIG', 'exDate': '2015-05-04', 'paymentDate': '2016-01-05', 'recordDate': '2015-05-06', 'declaredDate': '2015-12-30', 'amount': 0.132}, {'ticker': 'CIG', 'exDate': '2015-01-06', 'paymentDate': '2015-01-06', 'amount': 0.058}, {'ticker': 'CIG', 'exDate': '2014-11-13', 'paymentDate': '2014-12-26', 'recordDate': '2014-11-17', 'declaredDate': '2014-11-07', 'amount': 0.342}, {'ticker': 'CIG', 'exDate': '2014-07-08', 'paymentDate': '2014-10-07', 'recordDate': '2014-07-10', 'declaredDate': '2014-10-02', 'amount': 0.393}, {'ticker': 'CIG', 'exDate': '2014-05-02', 'paymentDate': '2014-05-02', 'recordDate': '2014-05-06', 'declaredDate': '2014-06-17', 'amount': 0.381}, {'ticker': 'CIG', 'exDate': '2013-12-12', 'paymentDate': '2013-12-27', 'recordDate': '2013-12-16', 'declaredDate': '2014-01-03', 'amount': 0.151}]"
387,UAMY,[]
388,MKD,[]
389,GTE,[]
390,VYNE,[]
391,ASM,[]
392,TMDI,[]
393,GGB,"[{'ticker': 'GGB', 'exDate': '2021-03-12', 'paymentDate': '2021-04-01', 'recordDate': '2021-03-15', 'amount': 0.019}, {'ticker': 'GGB', 'exDate': '2020-12-22', 'paymentDate': '2020-12-22', 'recordDate': '2020-12-23', 'amount': 0.027}, {'ticker': 'GGB', 'exDate': '2020-11-09', 'paymentDate': '2020-11-25', 'recordDate': '2020-11-10', 'amount': 0.02}, {'ticker': 'GGB', 'exDate': '2020-11-09', 'paymentDate': '2020-11-25', 'recordDate': '2020-11-10', 'amount': 0.021}, {'ticker': 'GGB', 'exDate': '2020-03-02', 'paymentDate': '2020-03-18', 'recordDate': '2020-03-03', 'amount': 0.006}, {'ticker': 'GGB', 'exDate': '2020-03-02', 'paymentDate': '2020-03-18', 'recordDate': '2020-03-03', 'amount': 0.005}, {'ticker': 'GGB', 'exDate': '2019-11-12', 'paymentDate': '2019-12-02', 'recordDate': '2019-11-13', 'amount': 0.008}, {'ticker': 'GGB', 'exDate': '2019-08-19', 'paymentDate': '2019-09-05', 'recordDate': '2019-08-20', 'amount': 0.016}, {'ticker': 'GGB', 'exDate': '2019-05-21', 'paymentDate': '2019-06-05', 'recordDate': '2019-05-22', 'amount': 0.017}, {'ticker': 'GGB', 'exDate': '2019-03-08', 'paymentDate': '2019-03-25', 'recordDate': '2019-03-11', 'amount': 0.026}, {'ticker': 'GGB', 'exDate': '2018-11-23', 'paymentDate': '2018-12-10', 'recordDate': '2018-11-26', 'amount': 0.031}, {'ticker': 'GGB', 'exDate': '2018-08-23', 'paymentDate': '2018-09-10', 'recordDate': '2018-08-24', 'declaredDate': '2018-09-04', 'amount': 0.021}, {'ticker': 'GGB', 'exDate': '2018-05-23', 'paymentDate': '2018-06-08', 'recordDate': '2018-05-24', 'amount': 0.013}, {'ticker': 'GGB', 'exDate': '2018-03-09', 'paymentDate': '2018-03-28', 'recordDate': '2018-03-12', 'amount': 0.007}, {'ticker': 'GGB', 'exDate': '2017-11-22', 'paymentDate': '2017-12-08', 'recordDate': '2017-11-24', 'declaredDate': '2017-11-08', 'amount': 0.007}, {'ticker': 'GGB', 'exDate': '2017-08-22', 'paymentDate': '2017-09-11', 'recordDate': '2017-08-24', 'declaredDate': '2017-08-09', 'amount': 0.005}, {'ticker': 'GGB', 'exDate': '2016-11-22', 'paymentDate': '2016-12-08', 'recordDate': '2016-11-25', 'declaredDate': '2016-12-20', 'amount': 0.005}, {'ticker': 'GGB', 'exDate': '2016-08-23', 'paymentDate': '2016-09-12', 'recordDate': '2016-08-25', 'declaredDate': '2016-10-05', 'amount': 0.007}, {'ticker': 'GGB', 'exDate': '2015-11-10', 'paymentDate': '2015-11-27', 'recordDate': '2015-11-13', 'declaredDate': '2015-11-30', 'amount': 0.008}, {'ticker': 'GGB', 'exDate': '2015-08-25', 'paymentDate': '2015-09-14', 'recordDate': '2015-08-27', 'declaredDate': '2015-09-23', 'amount': 0.009}, {'ticker': 'GGB', 'exDate': '2015-03-17', 'paymentDate': '2015-04-02', 'recordDate': '2015-03-19', 'declaredDate': '2015-06-19', 'amount': 0.019}, {'ticker': 'GGB', 'exDate': '2014-08-12', 'paymentDate': '2014-08-28', 'recordDate': '2014-08-14', 'declaredDate': '2015-01-09', 'amount': 0.024}, {'ticker': 'GGB', 'exDate': '2014-03-06', 'paymentDate': '2014-03-24', 'recordDate': '2014-03-10', 'declaredDate': '2014-06-17', 'amount': 0.028}, {'ticker': 'GGB', 'exDate': '2013-08-13', 'paymentDate': '2013-08-28', 'recordDate': '2013-08-15', 'declaredDate': '2013-12-26', 'amount': 0.019}]"
394,BRFS,"[{'ticker': 'BRFS', 'exDate': '2016-07-13', 'paymentDate': '2016-08-25', 'recordDate': '2016-07-15', 'declaredDate': '2016-08-15', 'amount': 0.304}, {'ticker': 'BRFS', 'exDate': '2016-03-11', 'paymentDate': '2016-04-11', 'recordDate': '2016-03-15', 'declaredDate': '2016-04-01', 'amount': 0.03}, {'ticker': 'BRFS', 'exDate': '2015-12-30', 'paymentDate': '2016-02-23', 'recordDate': '2016-01-04', 'declaredDate': '2016-02-12', 'amount': 0.11}, {'ticker': 'BRFS', 'exDate': '2015-06-30', 'paymentDate': '2015-08-24', 'recordDate': '2015-07-03', 'declaredDate': '2015-08-17', 'amount': 0.107}, {'ticker': 'BRFS', 'exDate': '2013-04-22', 'paymentDate': '2013-05-10', 'recordDate': '2013-04-24', 'declaredDate': '2013-05-02', 'amount': 0.026}]"
395,LODE,[]
396,BBIG,[]
397,ACB,[]
398,F,"[{'ticker': 'F', 'exDate': '2020-01-29', 'paymentDate': '2020-03-02', 'recordDate': '2020-01-30', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2019-10-21', 'paymentDate': '2019-12-02', 'recordDate': '2019-10-22', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2019-07-22', 'paymentDate': '2019-09-03', 'recordDate': '2019-07-23', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2019-04-23', 'paymentDate': '2019-06-03', 'recordDate': '2019-04-24', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2019-01-30', 'paymentDate': '2019-03-01', 'recordDate': '2019-01-31', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2018-10-22', 'paymentDate': '2018-12-03', 'recordDate': '2018-10-23', 'declaredDate': '2018-10-11', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2018-07-20', 'paymentDate': '2018-09-04', 'recordDate': '2018-07-23', 'declaredDate': '2018-07-12', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2018-04-19', 'paymentDate': '2018-06-01', 'recordDate': '2018-04-20', 'declaredDate': '2018-04-10', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2018-01-29', 'paymentDate': '2018-03-01', 'recordDate': '2018-01-30', 'declaredDate': '2018-01-16', 'amount': 0.28}, {'ticker': 'F', 'exDate': '2017-10-20', 'paymentDate': '2017-12-01', 'recordDate': '2017-10-23', 'declaredDate': '2017-10-12', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2017-07-20', 'paymentDate': '2017-09-01', 'recordDate': '2017-07-24', 'declaredDate': '2017-07-14', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2017-04-18', 'paymentDate': '2017-06-01', 'recordDate': '2017-04-20', 'declaredDate': '2017-04-10', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2017-01-18', 'paymentDate': '2017-03-01', 'recordDate': '2017-01-20', 'declaredDate': '2017-01-11', 'amount': 0.2}, {'ticker': 'F', 'exDate': '2016-10-25', 'paymentDate': '2016-12-01', 'recordDate': '2016-10-27', 'declaredDate': '2016-10-13', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2016-07-26', 'paymentDate': '2016-09-01', 'recordDate': '2016-07-28', 'declaredDate': '2016-07-14', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2016-04-27', 'paymentDate': '2016-06-01', 'recordDate': '2016-04-29', 'declaredDate': '2016-04-08', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2016-01-27', 'paymentDate': '2016-03-01', 'recordDate': '2016-01-29', 'declaredDate': '2016-01-14', 'amount': 0.55}, {'ticker': 'F', 'exDate': '2015-10-28', 'paymentDate': '2015-12-01', 'recordDate': '2015-10-30', 'declaredDate': '2015-10-08', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2015-07-29', 'paymentDate': '2015-09-01', 'recordDate': '2015-07-31', 'declaredDate': '2015-07-09', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2015-04-29', 'paymentDate': '2015-06-01', 'recordDate': '2015-05-01', 'declaredDate': '2015-04-10', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2015-01-28', 'paymentDate': '2015-03-02', 'recordDate': '2015-01-30', 'declaredDate': '2015-01-08', 'amount': 0.15}, {'ticker': 'F', 'exDate': '2014-10-29', 'paymentDate': '2014-12-01', 'recordDate': '2014-10-31', 'declaredDate': '2014-10-09', 'amount': 0.125}, {'ticker': 'F', 'exDate': '2014-07-30', 'paymentDate': '2014-09-02', 'recordDate': '2014-08-01', 'declaredDate': '2014-07-10', 'amount': 0.125}, {'ticker': 'F', 'exDate': '2014-04-30', 'paymentDate': '2014-06-02', 'recordDate': '2014-05-02', 'declaredDate': '2014-04-10', 'amount': 0.125}, {'ticker': 'F', 'exDate': '2014-01-29', 'paymentDate': '2014-03-03', 'recordDate': '2014-01-31', 'declaredDate': '2014-01-09', 'amount': 0.125}, {'ticker': 'F', 'exDate': '2013-10-30', 'paymentDate': '2013-12-02', 'recordDate': '2013-11-01', 'declaredDate': '2013-10-10', 'amount': 0.1}, {'ticker': 'F', 'exDate': '2013-07-31', 'paymentDate': '2013-09-03', 'recordDate': '2013-08-02', 'declaredDate': '2013-07-11', 'amount': 0.1}]"
399,AAL,"[{'ticker': 'AAL', 'exDate': '2020-02-04', 'paymentDate': '2020-02-19', 'recordDate': '2020-02-05', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2019-11-05', 'paymentDate': '2019-11-20', 'recordDate': '2019-11-06', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2019-08-06', 'paymentDate': '2019-08-21', 'recordDate': '2019-08-07', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2019-05-07', 'paymentDate': '2019-05-22', 'recordDate': '2019-05-08', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2019-02-05', 'paymentDate': '2019-02-20', 'recordDate': '2019-02-06', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2018-11-05', 'paymentDate': '2018-11-20', 'recordDate': '2018-11-06', 'declaredDate': '2018-10-24', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2018-08-06', 'paymentDate': '2018-08-21', 'recordDate': '2018-08-07', 'declaredDate': '2018-07-25', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2018-05-07', 'paymentDate': '2018-05-22', 'recordDate': '2018-05-08', 'declaredDate': '2018-04-25', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2018-02-05', 'paymentDate': '2018-02-20', 'recordDate': '2018-02-06', 'declaredDate': '2018-01-24', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2017-11-10', 'paymentDate': '2017-11-27', 'recordDate': '2017-11-13', 'declaredDate': '2017-10-25', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2017-08-10', 'paymentDate': '2017-08-28', 'recordDate': '2017-08-14', 'declaredDate': '2017-07-25', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2017-05-12', 'paymentDate': '2017-05-30', 'recordDate': '2017-05-16', 'declaredDate': '2017-04-26', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2017-02-09', 'paymentDate': '2017-02-27', 'recordDate': '2017-02-13', 'declaredDate': '2017-01-25', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2016-11-03', 'paymentDate': '2016-11-21', 'recordDate': '2016-11-07', 'declaredDate': '2016-10-19', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2016-08-03', 'paymentDate': '2016-08-19', 'recordDate': '2016-08-05', 'declaredDate': '2016-07-20', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2016-05-02', 'paymentDate': '2016-05-18', 'recordDate': '2016-05-04', 'declaredDate': '2016-04-21', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2016-02-08', 'paymentDate': '2016-02-24', 'recordDate': '2016-02-10', 'declaredDate': '2016-01-27', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2015-11-03', 'paymentDate': '2015-11-19', 'recordDate': '2015-11-05', 'declaredDate': '2015-10-21', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2015-08-06', 'paymentDate': '2015-08-24', 'recordDate': '2015-08-10', 'declaredDate': '2015-07-22', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2015-04-30', 'paymentDate': '2015-05-18', 'recordDate': '2015-05-04', 'declaredDate': '2015-04-23', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2015-02-05', 'paymentDate': '2015-02-23', 'recordDate': '2015-02-09', 'declaredDate': '2015-01-23', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2014-10-30', 'paymentDate': '2014-11-17', 'recordDate': '2014-11-03', 'declaredDate': '2014-10-22', 'amount': 0.1}, {'ticker': 'AAL', 'exDate': '2014-07-31', 'paymentDate': '2014-08-18', 'recordDate': '2014-08-04', 'declaredDate': '2014-07-23', 'amount': 0.1}]"
